index,date,iso3166-2,RelativeHumiditySurface,SolarRadiation,Surfacepressure,TemperatureAboveGround,Totalprecipitation,UVIndex,WindSpeed
12483,2020-10-01,DE-NW,84.77493100000001,2866670.7611419996,2357398.503212,286.16893999999996,0.0038799999999999998,11.742394,3.5210489999999997
12537,2020-10-02,DE-NW,79.784639,4159598.3768589995,2337796.702896,286.62712799999997,0.00043200000000000004,13.176920999999998,4.028364
12591,2020-10-03,DE-NW,85.95571600000001,1940245.649214,2327816.615393,285.83061299999997,0.005465,9.402073,3.493447
12645,2020-10-04,DE-NW,75.15008900000001,3689066.690669,2337013.4772369997,284.439419,0.0018559999999999998,10.255803,5.563966000000001
12699,2020-10-05,DE-NW,80.098496,1616778.462454,2351802.339644,284.255775,0.002089,8.626549,4.575726
12753,2020-10-06,DE-NW,85.407894,2216808.892382,2351707.610717,284.995361,0.007292,9.421456,5.074232
12807,2020-10-07,DE-NW,86.143197,2216174.469687,2376123.2092069997,284.569657,0.004005,8.454361,4.692298
12861,2020-10-08,DE-NW,88.487661,484645.12426499993,2384556.109195,285.47525099999996,0.008112999999999999,6.95222,5.373844999999999
12915,2020-10-09,DE-NW,87.410294,1952867.4238540002,2391931.849448,284.684081,0.001539,8.445121,2.058886
12969,2020-10-10,DE-NW,80.160306,5682588.296653,2394748.678555,282.168024,0.004208,10.421231,4.339071
13023,2020-10-11,DE-NW,85.63029300000001,4465625.12469,2395524.851138,281.580174,0.001982,9.576065,3.190061
13077,2020-10-12,DE-NW,87.51427,3878128.085418,2394467.2009240002,281.932115,0.000998,8.056344000000001,2.167997
13131,2020-10-13,DE-NW,84.02979599999999,3695423.1588769997,2384004.939148,281.026819,8e-05,9.085417999999999,2.400576
13185,2020-10-14,DE-NW,85.219679,174932.613917,2389710.315078,280.768545,0.002093,6.704981,3.3112190000000004
13239,2020-10-15,DE-NW,85.74211700000001,59033.771764,2396083.90568,281.094621,0.000715,5.235745,3.428428
13293,2020-10-16,DE-NW,83.197856,900665.202084,2401538.853899,280.979519,0.00021600000000000002,5.139058,2.37799
13347,2020-10-17,DE-NW,85.585879,658895.512038,2398960.786004,280.410183,0.000236,5.613703,1.091346
13401,2020-10-18,DE-NW,87.67174,2267426.061655,2401216.8682669997,280.914896,0.000644,6.125986,2.386256
13455,2020-10-19,DE-NW,82.520066,3600211.685288,2398572.6152810003,282.007169,0.000411,7.878747,2.3456490000000003
13509,2020-10-20,DE-NW,82.390952,938806.794075,2376024.051048,283.298964,0.0075379999999999996,7.581925,4.018255
13563,2020-10-21,DE-NW,75.514051,1047350.377143,2363679.155905,287.797008,0.006895,7.684246000000001,5.3913660000000005
13617,2020-10-22,DE-NW,81.100566,4408154.062599,2378359.354068,288.487304,0.0032990000000000003,6.5014650000000005,3.8747849999999997
13671,2020-10-23,DE-NW,93.988338,436698.91647399997,2377546.157201,286.052098,0.004863,4.636241,2.208792
13725,2020-10-24,DE-NW,83.403426,1263227.404982,2377524.419653,285.94336,0.000446,4.356096,4.898529
13779,2020-10-25,DE-NW,82.485079,879973.848016,2359324.5365110002,285.47742,0.007951999999999999,4.808654,4.678879
13833,2020-10-26,DE-NW,79.49188000000001,862134.065583,2356262.331418,282.982612,0.0015480000000000001,4.808654,3.9647080000000003
13887,2020-10-27,DE-NW,76.01939499999999,2477629.128029,2362266.550992,282.968545,0.0026309999999999997,4.582375,5.453453
13941,2020-10-28,DE-NW,79.43300699999999,3722047.3010480003,2367733.076516,284.290089,0.006612000000000001,5.0333559999999995,5.297184
13995,2020-10-29,DE-NW,85.382086,2504988.628606,2384637.4447830003,282.79057400000005,0.008789,4.965743,5.225638
14049,2020-10-30,DE-NW,88.982197,92932.53762100001,2395945.441909,286.08711800000003,0.003282,3.7831870000000003,5.469148000000001
14103,2020-10-31,DE-NW,83.232599,4212639.041765,2394862.266565,286.101983,0.00037200000000000004,4.104124,3.787743
14157,2020-11-01,DE-NW,86.015074,460218.191767,2377903.7262790003,287.290387,0.004640999999999999,3.639847,4.629956
14211,2020-11-02,DE-NW,81.22754599999999,1150916.8006799999,2375282.728815,289.380829,0.004452,3.177823,6.6160000000000005
14265,2020-11-03,DE-NW,75.242269,4259435.946304,2402529.314064,282.366871,8.499999999999999e-05,4.528736,4.341108999999999
14319,2020-11-04,DE-NW,84.275553,4304895.441853,2425929.838179,278.967154,6e-06,4.96394,2.258484
14373,2020-11-05,DE-NW,87.160533,2629854.946811,2439824.834066,277.783774,1e-06,4.349786,1.405621
14427,2020-11-06,DE-NW,79.95099300000001,2005129.1133009999,2427001.942416,279.754498,2e-06,4.258057,2.177127
14481,2020-11-07,DE-NW,73.87984300000001,4665774.120126001,2408334.345729,281.47315699999996,0.0,4.945233,2.30607
14535,2020-11-08,DE-NW,81.316416,4132052.0315529997,2404754.714728,282.300887,0.00043499999999999995,4.778454,1.7097240000000002
14589,2020-11-09,DE-NW,88.929602,2047812.974208,2406686.71625,283.32164900000004,0.001328,3.990985,1.470291
14643,2020-11-10,DE-NW,91.306803,2141032.202776,2411048.06519,281.782515,3.2e-05,3.7640300000000004,1.532827
14697,2020-11-11,DE-NW,92.255394,353979.986087,2407091.172921,282.750193,0.000263,1.8828040000000001,2.1309259999999997
14751,2020-11-12,DE-NW,83.783833,1742344.644213,2393438.141199,282.264083,0.0010429999999999999,2.789948,3.9832120000000004
14805,2020-11-13,DE-NW,86.443694,1426981.372408,2391506.885057,282.278966,0.0017629999999999998,2.785441,3.34555
14859,2020-11-14,DE-NW,82.680103,1721272.857639,2387842.468165,285.497184,0.00114,2.9409509999999996,3.5886
9,2020-11-15,DE-NW,75.44080600000001,2776147.15444,2367280.3738450003,285.84171000000003,0.005678,3.020284,5.772737
30,2020-11-16,DE-NW,82.826578,949561.0931020001,2383717.3117529997,282.638571,0.001834,0.49538000000000004,5.2231440000000005
51,2020-11-17,DE-NW,86.677013,148811.828745,2406814.634607,283.390977,0.001083,0.294794,4.967442
72,2020-11-18,DE-NW,75.666354,2923269.775862,2401358.5432720003,284.555273,5.4000000000000005e-05,2.7002479999999998,4.07866
93,2020-11-19,DE-NW,80.652362,1324462.864957,2401743.611675,280.889137,0.002813,0.43881000000000003,5.106415
114,2020-11-20,DE-NW,86.70777199999999,2135784.043751,2429020.41492,276.601407,0.000863,1.54023,2.5558240000000003
135,2020-11-21,DE-NW,80.175771,216937.297512,2419418.086545,278.257207,0.00018899999999999999,0.367365,4.920624
156,2020-11-22,DE-NW,91.522358,126794.059226,2409802.942979,280.86316899999997,0.001369,0.001578,3.825216
177,2020-11-23,DE-NW,86.52835,2283927.686824,2415594.524397,278.685594,0.00016,2.804823,2.320261
198,2020-11-24,DE-NW,88.07351700000001,940711.993883,2404486.842123,278.638241,0.000138,1.9695740000000002,3.330718
219,2020-11-25,DE-NW,84.865383,2602281.062937,2392798.32584,278.353167,3.6e-05,1.85959,3.4085419999999997
240,2020-11-26,DE-NW,87.532984,572696.871292,2398968.576234,279.580391,0.0008470000000000001,0.9558260000000001,2.1532869999999997
261,2020-11-27,DE-NW,91.228434,2156108.237083,2397345.754057,276.937826,7.7e-05,1.340095,1.825881
282,2020-11-28,DE-NW,89.928,2256018.908243,2401178.6485240003,275.874792,1.4000000000000001e-05,1.8800990000000002,2.744638
303,2020-11-29,DE-NW,83.140603,2245005.846736,2411686.84725,272.939706,5e-06,1.287356,2.205085
324,2020-11-30,DE-NW,88.192332,1638312.341183,2401487.0645709997,272.61062999999996,0.004511,0.855082,3.0075990000000004
345,2020-12-01,DE-NW,94.786608,39543.127144,2385609.725941,277.65206,0.0042829999999999995,0.0,2.654286
366,2020-12-02,DE-NW,92.091752,111079.53602999999,2387622.469912,276.54141200000004,0.000384,0.0,1.8572490000000001
387,2020-12-03,DE-NW,85.806635,288480.703333,2346920.025806,276.163029,0.002252,0.0,4.893165
408,2020-12-04,DE-NW,80.072415,910811.9482969999,2320764.434584,277.72958,0.002195,0.001127,4.840303
429,2020-12-05,DE-NW,85.526818,1744762.1055259998,2345307.664469,275.946025,0.0018960000000000001,0.415822,2.306589
450,2020-12-06,DE-NW,93.645344,174442.189471,2348898.027947,275.575618,0.005123,0.0,1.68772
471,2020-12-07,DE-NW,92.10168900000001,56753.676846,2347234.0731349997,276.03664100000003,0.004408,0.0,2.948843
492,2020-12-08,DE-NW,88.856966,900081.8984889999,2359931.650721,275.210972,0.000361,0.010367,1.7258380000000002
513,2020-12-09,DE-NW,92.211463,175038.550988,2371879.076009,273.826943,0.0001,0.119675,1.6429919999999998
534,2020-12-10,DE-NW,90.15926400000001,1241861.2006350001,2365433.42078,273.118742,5.9e-05,0.070994,2.018385
555,2020-12-11,DE-NW,83.577004,169537.323096,2339954.1750060003,275.24382,0.0016640000000000001,0.0,4.488662000000001
576,2020-12-12,DE-NW,92.056113,123642.844926,2345978.972955,278.501201,0.001407,0.0,2.346454
597,2020-12-13,DE-NW,88.403085,256933.219986,2372585.0906020002,279.356814,0.0008119999999999999,0.06287999999999999,3.070297
618,2020-12-14,DE-NW,80.558438,640876.890072,2370668.8726049997,280.348973,0.005031,0.0018030000000000001,4.560026000000001
639,2020-12-15,DE-NW,91.559012,34036.969176,2376269.055048,280.71909500000004,0.008833,0.0,2.745837
660,2020-12-16,DE-NW,91.016036,1199130.5900350001,2388754.877958,280.42792799999995,8.1e-05,0.007663,2.9062349999999997
681,2020-12-17,DE-NW,83.372179,1290255.797146,2394913.163399,281.334857,0.00197,0.0072120000000000005,4.141661
702,2020-12-18,DE-NW,84.96879200000001,1849018.6187180001,2399540.684641,279.48746600000004,1.3000000000000001e-05,0.057697000000000005,3.769733
723,2020-12-19,DE-NW,82.80845,1649661.1855280001,2386724.715743,281.31605299999995,0.0009720000000000001,0.054541,4.339323
744,2020-12-20,DE-NW,85.070128,307379.433748,2393397.098321,281.154638,0.001281,0.0,3.204759
765,2020-12-21,DE-NW,88.168942,186437.132525,2387489.653031,279.895113,0.009419,0.0,4.751949
786,2020-12-22,DE-NW,90.162127,299305.246815,2378730.131282,284.403929,0.012375,0.0,5.084391
807,2020-12-23,DE-NW,93.372725,2409.262193,2373047.998197,283.421855,0.014254,0.0,3.40145
828,2020-12-24,DE-NW,87.800907,75733.844515,2374294.810345,278.120815,0.005294,0.0,4.107815
849,2020-12-25,DE-NW,88.196235,1521759.7695229999,2402419.677823,274.824817,0.000925,0.002254,2.565489
870,2020-12-26,DE-NW,84.399449,837464.678605,2394381.9363869997,275.58511699999997,0.000523,0.0,5.183105
891,2020-12-27,DE-NW,80.999702,5405.288973,2320796.1986700003,276.401979,0.010492,0.0,8.495353
912,2020-12-28,DE-NW,87.04267,1127057.199614,2299458.05178,276.27553900000004,0.001622,0.0,3.157791
933,2020-12-29,DE-NW,87.718703,567150.298329,2322269.678386,275.116202,0.0010400000000000001,0.0,3.318943
954,2020-12-30,DE-NW,87.360477,381966.465879,2352164.106435,275.7543,0.0010539999999999998,0.0,3.787461
975,2020-12-31,DE-NW,89.918224,98720.44942599999,2357000.789272,275.14468,0.0033200000000000005,0.0,2.5493349999999997
996,2021-01-01,DE-NW,91.424504,841264.409257,2369614.672696,274.705475,0.000471,0.0,1.924768
1017,2021-01-02,DE-NW,89.090005,342303.888798,2381703.673822,275.172017,0.000134,0.0,1.9106150000000002
1038,2021-01-03,DE-NW,84.567001,194038.497364,2383428.35773,274.85568,0.00274,0.0,3.576138
1059,2021-01-04,DE-NW,90.38525,141007.019581,2386680.432387,274.07869700000003,0.002098,0.0,3.219705
1080,2021-01-05,DE-NW,90.99861999999999,148996.985055,2387350.931485,274.444661,0.001115,0.0,3.317791
1101,2021-01-06,DE-NW,90.200137,162245.294433,2384018.922752,274.382174,0.001258,0.0,2.852594
1122,2021-01-07,DE-NW,92.639617,109207.77781700001,2377090.701713,273.801362,0.004883,0.0,3.1049860000000002
1143,2021-01-08,DE-NW,92.99838100000001,135683.68548299998,2384800.268763,273.721367,0.00305,0.0,2.2621279999999997
1164,2021-01-09,DE-NW,92.63446,417271.820072,2403394.5585419997,273.525046,0.000595,0.006311,1.683303
1185,2021-01-10,DE-NW,89.78745500000001,389438.903088,2405645.405961,273.83835600000003,0.000305,0.0,2.108949
1206,2021-01-11,DE-NW,86.947852,217985.05709299998,2390331.951713,274.371308,0.002065,0.006987,5.419779
1227,2021-01-12,DE-NW,89.24418100000001,372913.473671,2369700.182387,276.605342,0.0132,0.0,5.142727
1248,2021-01-13,DE-NW,85.689454,1422831.516481,2382704.518594,274.965633,0.003105,0.142664,5.193361
1269,2021-01-14,DE-NW,80.730542,908736.5107629999,2394584.478533,273.406919,0.00021400000000000002,0.347983,2.8363549999999997
1290,2021-01-15,DE-NW,82.094759,650919.419618,2412248.025186,272.591399,0.0005809999999999999,0.021185,2.5057869999999998
1311,2021-01-16,DE-NW,78.982578,532421.037335,2404891.009015,272.350513,0.001775,0.0,2.656284
1332,2021-01-17,DE-NW,92.714416,301400.85360900004,2393080.516227,273.50172200000003,0.00314,0.004057,2.463604
1353,2021-01-18,DE-NW,89.227064,108560.68481099998,2398736.293949,276.638546,0.002203,0.30223099999999997,4.643438
1374,2021-01-19,DE-NW,88.40168100000001,8653.193252,2369883.800597,278.006889,0.011175,0.0,7.077128999999999
1395,2021-01-20,DE-NW,67.47693199999999,805332.443522,2348941.730843,280.33902,0.0006730000000000001,1.57291,6.35187
1416,2021-01-21,DE-NW,72.313334,1688274.9376969999,2329071.066205,280.562836,0.008111,1.414018,7.611078
1437,2021-01-22,DE-NW,84.614688,1112296.737359,2332960.3236419996,277.09935099999996,0.005063000000000001,0.42393500000000006,4.240259
1458,2021-01-23,DE-NW,84.860344,884885.955065,2338111.5231580003,275.560871,0.001929,0.829615,2.841484
1479,2021-01-24,DE-NW,90.042602,925967.378282,2342985.607336,273.81244300000003,0.006790000000000001,0.5233270000000001,3.349854
1500,2021-01-25,DE-NW,85.89772099999999,1790951.303696,2360443.5037189997,273.094783,0.001696,1.871535,2.526423
1521,2021-01-26,DE-NW,88.068724,1478832.8457290002,2384804.234393,274.97539700000004,0.004175,0.5400050000000001,4.490228
1542,2021-01-27,DE-NW,90.032842,215616.34114200002,2377886.433795,275.128898,0.005103,0.24205500000000002,4.01478
1563,2021-01-28,DE-NW,94.962399,337.114223,2357673.772425,276.972181,0.013812999999999999,0.189092,2.687857
1584,2021-01-29,DE-NW,90.986453,627799.442274,2339306.506592,279.370526,0.016447,0.9585309999999999,5.30476
1605,2021-01-30,DE-NW,83.418196,151117.951949,2354284.303245,273.557504,0.002507,1.523777,4.167757
1626,2021-01-31,DE-NW,81.228725,4216738.54023,2352757.3990869997,271.927493,0.00067,3.173991,3.215406
1647,2021-02-01,DE-NW,90.995768,43621.241585,2338929.2979490003,274.912805,0.0017629999999999998,0.13702999999999999,2.656945
1668,2021-02-02,DE-NW,93.700039,42761.677085,2350685.887368,278.01329,0.007843000000000001,0.344828,3.4208589999999997
1689,2021-02-03,DE-NW,90.026375,345497.825258,2345010.039554,281.41819100000004,0.016347999999999998,0.647059,4.189604
1710,2021-02-04,DE-NW,84.43401999999999,1536362.584495,2379144.230561,279.277429,0.0016640000000000001,2.402975,3.585117
1731,2021-02-05,DE-NW,87.82991700000001,743530.7086520001,2378981.882071,278.736419,0.002624,1.9801669999999998,2.151909
1752,2021-02-06,DE-NW,90.167991,127518.69998199999,2370908.5594430002,275.518105,0.011634,0.039666,5.062989
1773,2021-02-07,DE-NW,85.894212,45366.448198000006,2349917.961686,269.570967,0.015668,0.08046,6.032847
1794,2021-02-08,DE-NW,80.44012099999999,226423.55695100004,2351894.2847080003,266.19609199999996,0.007586,0.481181,4.196571
1815,2021-02-09,DE-NW,76.656039,3696517.414526,2365138.06412,264.133667,0.000102,3.733378,2.0189369999999998
1836,2021-02-10,DE-NW,78.979065,1876049.33995,2381478.393058,265.368726,0.000314,1.6860490000000001,2.45554
1857,2021-02-11,DE-NW,75.015992,3940911.6303809998,2417356.709038,266.853919,8.8e-05,4.182105,1.540852
1878,2021-02-12,DE-NW,76.203611,3775164.7504510004,2429948.06581,265.066379,1.6e-05,4.580798000000001,3.2871690000000005
1899,2021-02-13,DE-NW,69.50839599999999,6621972.296259,2442252.1528060003,265.837267,0.0,4.982871,2.958925
1920,2021-02-14,DE-NW,55.921206999999995,4295605.751916001,2436447.221715,269.550744,0.0,5.049583,4.047814
1941,2021-02-15,DE-NW,67.886904,136356.386738,2409754.221208,274.301253,0.0051649999999999995,3.551273,4.954341
1962,2021-02-16,DE-NW,84.336957,2132506.378507,2387272.353786,278.91776200000004,0.002299,4.2553529999999995,3.7627980000000005
1978,2021-02-17,DE-NW,82.44019,1157251.411863,2388955.065698,280.792238,0.000496,3.0897,4.493004
1994,2021-02-18,DE-NW,78.173969,840791.025651,2378281.0257490003,280.347898,0.006367,4.9030879999999994,4.657669
2010,2021-02-19,DE-NW,78.048934,5334921.046597,2388803.840827,279.658417,2.9999999999999997e-05,5.416047,3.9799269999999995
2026,2021-02-20,DE-NW,70.476225,6163665.185598,2384798.383423,283.587002,0.0,5.887762,4.2333940000000005
2042,2021-02-21,DE-NW,58.478023,7637771.422696001,2386380.47735,284.678029,0.0,6.104124,3.5042410000000004
